Insert[337]: 45
Search[338]: 233
Insert[338]: 45
Search[339]: 203
Insert[339]: 46
Search[340]: 70
Insert[340]: 76
Search[341]: 91
Insert[341]: 61
Search[342]: 100
Insert[342]: 52
Search[343]: 154
Insert[343]: 48
Search[344]: 89
Insert[344]: 48
Search[345]: 83
Insert[345]: 131
Search[346]: 78
Insert[346]: 73
Search[347]: 79
Insert[347]: 59
Search[348]: 122
Insert[348]: 48
Search[349]: 97
Insert[349]: 42
Search[350]: 102
Insert[350]: 42
Search[351]: 77
Insert[351]: 40
Search[352]: 92
Insert[352]: 39
Search[353]: 90
Insert[353]: 38
Search[354]: 97
Insert[354]: 224
Search[355]: 65
Insert[355]: 39
Search[356]: 84
Insert[356]: 38
Search[357]: 82
Insert[357]: 37
Search[358]: 74
Insert[358]: 37
Search[359]: 63
Insert[359]: 37
Search[360]: 64
Insert[360]: 36
Search[361]: 64
Insert[361]: 172
Search[362]: 83
Insert[362]: 35
Search[363]: 76
Insert[363]: 35
Search[364]: 74
Insert[364]: 35
Search[365]: 64
Insert[365]: 35
Search[366]: 76
Insert[366]: 35
Search[367]: 74
Insert[367]: 219
Search[368]: 62
Insert[368]: 36
Search[369]: 64
Insert[369]: 36
Search[370]: 62
Insert[370]: 36
Search[371]: 86
Insert[371]: 36
Search[372]: 73
Insert[372]: 36
Search[373]: 62
Insert[373]: 35
Search[374]: 75
Insert[374]: 171
Search[375]: 64
Insert[375]: 35
Search[376]: 73
Insert[376]: 35
Search[377]: 74
Insert[377]: 35
Search[378]: 85
Insert[378]: 35
Search[379]: 64
Insert[379]: 35
Search[380]: 83
Insert[380]: 35
Search[381]: 64
Insert[381]: 35
Search[382]: 73
Insert[382]: 36
Search[383]: 73
Insert[383]: 206
Search[384]: 63
Insert[384]: 63
Search[385]: 63
Insert[385]: 46
Search[386]: 63
Insert[386]: 39
Search[387]: 72
Insert[387]: 37
Search[388]: 64
Insert[388]: 37
Search[389]: 62
Insert[389]: 36
Search[390]: 73
Insert[390]: 36
Search[391]: 63
Insert[391]: 36
Search[392]: 74
Insert[392]: 36
Search[393]: 36018
Insert[393]: 36
Search[394]: 68
Insert[394]: 174
Search[395]: 77
Insert[395]: 35
Search[396]: 65
Insert[396]: 35
Search[397]: 66
Insert[397]: 36
Search[398]: 68
Insert[398]: 36
Search[399]: 66
Insert[399]: 36
Search[400]: 75
Insert[400]: 36
